"配方 ID","原料序号","原料可选项（中文名 <ID>）","候选物品数量","备注"
"spawn:cutting/cooked_herring","1","熟鲱鱼 <spawn:cooked_herring>","","原料"
"spawn:cutting/cooked_herring","2","#c:tools/knife","","工具"
"farmersdelight:orange_canvas_sign","1","#farmersdelight:canvas_signs","","原料"
"farmersdelight:orange_canvas_sign","2","#c:dyes/orange","","原料"
"farmersdelight:cutting/dark_oak_wood","1","深色橡木 <minecraft:dark_oak_wood>","","原料"
"farmersdelight:cutting/dark_oak_wood","2","{""type"":""farmersdelight:item_ability"",""action"":""axe_strip""}","","工具"
"farmersdelight:cutting/dark_oak_wood","3","#minecraft:axes","","工具"
"kaleidoscope_cookery:cold_cut_ham_slices","1","熟五花肉 <kaleidoscope_cookery:cooked_pork_belly>","","原料"
"kaleidoscope_cookery:cold_cut_ham_slices","2","熟五花肉 <kaleidoscope_cookery:cooked_pork_belly>","","原料"
"kaleidoscope_cookery:cold_cut_ham_slices","3","熟五花肉 <kaleidoscope_cookery:cooked_pork_belly>","","原料"
"kaleidoscope_cookery:cold_cut_ham_slices","4","熟五花肉 <kaleidoscope_cookery:cooked_pork_belly>","","原料"
"kaleidoscope_cookery:cold_cut_ham_slices","5","熟五花肉 <kaleidoscope_cookery:cooked_pork_belly>","","原料"
"kaleidoscope_cookery:cold_cut_ham_slices","6","熟五花肉 <kaleidoscope_cookery:cooked_pork_belly>","","原料"
"kaleidoscope_cookery:cold_cut_ham_slices","7","熟五花肉 <kaleidoscope_cookery:cooked_pork_belly>","","原料"
"kaleidoscope_cookery:cold_cut_ham_slices","8","熟五花肉 <kaleidoscope_cookery:cooked_pork_belly>","","原料"
"kaleidoscope_cookery:cold_cut_ham_slices","9","碗 <minecraft:bowl>","","原料"
"farmersdelight:cooking/cooked_rice","1","#c:crops/rice","","原料"
"kaleidoscope_cookery:stockpot/crimson_fungus_pot_soup","1","绯红菌 <minecraft:crimson_fungus>","","原料"
"kaleidoscope_cookery:stockpot/crimson_fungus_pot_soup","2","绯红菌 <minecraft:crimson_fungus>","","原料"
"kaleidoscope_cookery:stockpot/crimson_fungus_pot_soup","3","绯红菌 <minecraft:crimson_fungus>","","原料"
"kaleidoscope_cookery:stockpot/crimson_fungus_pot_soup","4","绯红菌 <minecraft:crimson_fungus>","","原料"
"kaleidoscope_cookery:stockpot/crimson_fungus_pot_soup","5","绯红菌 <minecraft:crimson_fungus>","","原料"
"kaleidoscope_cookery:stockpot/crimson_fungus_pot_soup","6","绯红菌 <minecraft:crimson_fungus>","","原料"
"kaleidoscope_cookery:stockpot/crimson_fungus_pot_soup","7","花盆 <minecraft:flower_pot>","","容器/载体"
"kaleidoscope_cookery:flex_pot/braised_pork_ribs","1","骨头 <minecraft:bone>","","原料"
"kaleidoscope_cookery:flex_pot/braised_pork_ribs","2","#c:foods/raw_pork","","原料"
"kaleidoscope_cookery:flex_pot/braised_pork_ribs","3","碗 <minecraft:bowl>","","容器/载体"
"farmersdelight:salvaging/crimson_furniture","1","{""type"":""neoforge:compound"",""children"":[{""item"":""minecraft:crimson_door""},{""item"":""minecraft:crimson_trapdoor""},{""item"":""minecraft:crimson_sign""},{""item"":""minecraft:crimson_hanging_sign""},{""item"":""minecraft:crimson_fence""},{""item"":""minecraft:crimson_fence_gate""},{""item"":""minecraft:crimson_pressure_plate""},{""item"":""minecraft:crimson_button""},{""item"":""farmersdelight:crimson_cabinet""}]}","","原料"
"farmersdelight:salvaging/crimson_furniture","2","{""type"":""farmersdelight:item_ability"",""action"":""axe_dig""}","","工具"
"farmersdelight:salvaging/crimson_furniture","3","#minecraft:axes","","工具"
"kaleidoscope_cookery:chopping_board/cooked_pork_belly","1","熟猪排 <minecraft:cooked_porkchop>","","原料"
"farmersdelight:beef_patty_from_smoking","1","牛肉馅 <farmersdelight:minced_beef>","","原料"
"kaleidoscope_cookery:flex_pot/fondant_spider_eye","1","糖 <minecraft:sugar>","","原料"
"kaleidoscope_cookery:flex_pot/fondant_spider_eye","2","蜘蛛眼 <minecraft:spider_eye>","","原料"
"kaleidoscope_cookery:flex_pot/fondant_spider_eye","3","碗 <minecraft:bowl>","","容器/载体"
"kaleidoscope_cookery:pot/pan_seared_knight_steak","1","骨头 <minecraft:bone>","","原料"
"kaleidoscope_cookery:pot/pan_seared_knight_steak","2","骨头 <minecraft:bone>","","原料"
"kaleidoscope_cookery:pot/pan_seared_knight_steak","3","骨头 <minecraft:bone>","","原料"
"kaleidoscope_cookery:pot/pan_seared_knight_steak","4","甜浆果 <minecraft:sweet_berries>","","原料"
"kaleidoscope_cookery:pot/pan_seared_knight_steak","5","甜浆果 <minecraft:sweet_berries>","","原料"
"kaleidoscope_cookery:pot/pan_seared_knight_steak","6","甜浆果 <minecraft:sweet_berries>","","原料"
"kaleidoscope_cookery:pot/pan_seared_knight_steak","7","#c:foods/raw_beef","","原料"
"kaleidoscope_cookery:pot/pan_seared_knight_steak","8","#c:foods/raw_beef","","原料"
"kaleidoscope_cookery:pot/pan_seared_knight_steak","9","碗 <minecraft:bowl>","","容器/载体"
"farmersdelight:integration/create/milling/wild_onions","1","野生洋葱 <farmersdelight:wild_onions>","","原料"
"farmersdelight:cutting/torchflower","1","火把花 <minecraft:torchflower>","","原料"
"farmersdelight:cutting/torchflower","2","{""type"":""farmersdelight:item_ability"",""action"":""knife_dig""}","","工具"
"farmersdelight:cutting/torchflower","3","#c:tools/knife","","工具"
"farmersdelight:cutting/wild_carrots","1","野生胡萝卜 <farmersdelight:wild_carrots>","","原料"
"farmersdelight:cutting/wild_carrots","2","{""type"":""farmersdelight:item_ability"",""action"":""knife_dig""}","","工具"
"farmersdelight:cutting/wild_carrots","3","#c:tools/knife","","工具"
"farmersdelight:netherite_knife_smithing","1","钻石刀 <farmersdelight:diamond_knife>","","基础材料"
"farmersdelight:netherite_knife_smithing","2","下界合金锭 <minecraft:netherite_ingot>","","附加材料"
"farmersdelight:rice_panicle","1","稻穗捆 <farmersdelight:rice_bale>","","原料"
"farmersdelight:salvaging/furnace_minecart","1","动力矿车 <minecraft:furnace_minecart>","","原料"
"farmersdelight:salvaging/furnace_minecart","2","{""type"":""farmersdelight:item_ability"",""action"":""hoe_dig""}","","工具"
"farmersdelight:salvaging/furnace_minecart","3","#minecraft:hoes","","工具"
"farmersdelight:pot/add/cooked_salmon_slice","1","生鲑鱼片 <farmersdelight:salmon_slice>","","原料"
"spawn:cutting/tuna_chunk","1","金枪鱼块 <spawn:tuna_chunk>","","原料"
"spawn:cutting/tuna_chunk","2","#c:tools/knife","","工具"
"farmersdelight:cutting/red_mushroom_colony","1","红色蘑菇菌落 <farmersdelight:red_mushroom_colony>","","原料"
"farmersdelight:cutting/red_mushroom_colony","2","{""type"":""farmersdelight:item_ability"",""action"":""knife_dig""}","","工具"
"farmersdelight:cutting/red_mushroom_colony","3","#c:tools/knife","","工具"
"farmersdelight:cutting/acacia_log","1","金合欢原木 <minecraft:acacia_log>","","原料"
"farmersdelight:cutting/acacia_log","2","{""type"":""farmersdelight:item_ability"",""action"":""axe_strip""}","","工具"
"farmersdelight:cutting/acacia_log","3","#minecraft:axes","","工具"
"farmersdelight:fried_egg_from_smoking","1","鸡蛋 <minecraft:egg>","","原料"
"kaleidoscope_cookery:rice_panicle","1","稻草捆 <kaleidoscope_cookery:straw_block>","","原料"
"farmersdelight:cooking/bone_broth","1","#c:bones","","原料"
"farmersdelight:cooking/bone_broth","2","{""type"":""neoforge:compound"",""children"":[{""item"":""minecraft:glow_berries""},{""tag"":""c:mushrooms""},{""item"":""minecraft:hanging_roots""},{""item"":""minecraft:glow_lichen""}]}","","原料"
"kaleidoscope_cookery:millstone/smooth_red_sandstone_from_red_sandstone","1","红砂岩 <minecraft:red_sandstone>","","原料"
"kaleidoscope_cookery:pot/fondant_pie","1","糖 <minecraft:sugar>","","原料"
"kaleidoscope_cookery:pot/fondant_pie","2","糖 <minecraft:sugar>","","原料"
"kaleidoscope_cookery:pot/fondant_pie","3","糖 <minecraft:sugar>","","原料"
"kaleidoscope_cookery:pot/fondant_pie","4","糖 <minecraft:sugar>","","原料"
"kaleidoscope_cookery:pot/fondant_pie","5","南瓜派 <minecraft:pumpkin_pie>","","原料"
"kaleidoscope_cookery:pot/fondant_pie","6","南瓜派 <minecraft:pumpkin_pie>","","原料"
"kaleidoscope_cookery:pot/fondant_pie","7","南瓜派 <minecraft:pumpkin_pie>","","原料"
"kaleidoscope_cookery:pot/fondant_pie","8","南瓜派 <minecraft:pumpkin_pie>","","原料"
"kaleidoscope_cookery:pot/fondant_pie","9","碗 <minecraft:bowl>","","容器/载体"
"farmersdelight:cutting/melon","1","西瓜 <minecraft:melon>","","原料"
"farmersdelight:cutting/melon","2","{""type"":""farmersdelight:item_ability"",""action"":""knife_dig""}","","工具"
"farmersdelight:cutting/melon","3","#c:tools/knife","","工具"
"kaleidoscope_cookery:flex_stockpot/dough_drop_soup","1","#c:crops/lettuce","","原料"
"kaleidoscope_cookery:flex_stockpot/dough_drop_soup","2","#c:flour","","原料"
"kaleidoscope_cookery:millstone/polished_basalt_from_smooth_basalt","1","平滑玄武岩 <minecraft:smooth_basalt>","","原料"
"kaleidoscope_cookery:baozi_plate","1","包子 <kaleidoscope_cookery:baozi>","","原料"
"kaleidoscope_cookery:baozi_plate","2","包子 <kaleidoscope_cookery:baozi>","","原料"
"kaleidoscope_cookery:baozi_plate","3","包子 <kaleidoscope_cookery:baozi>","","原料"
"kaleidoscope_cookery:baozi_plate","4","包子 <kaleidoscope_cookery:baozi>","","原料"
"kaleidoscope_cookery:baozi_plate","5","包子 <kaleidoscope_cookery:baozi>","","原料"
"kaleidoscope_cookery:baozi_plate","6","碗 <minecraft:bowl>","","原料"
"kaleidoscope_cookery:pot/raw_meatball_to_cooked_meatball_3","1","生丸子 <kaleidoscope_cookery:raw_meatball>","","原料"
"kaleidoscope_cookery:pot/raw_meatball_to_cooked_meatball_3","2","生丸子 <kaleidoscope_cookery:raw_meatball>","","原料"
"kaleidoscope_cookery:pot/raw_meatball_to_cooked_meatball_3","3","生丸子 <kaleidoscope_cookery:raw_meatball>","","原料"
"kaleidoscope_cookery:pot/raw_meatball_to_cooked_meatball_4","1","生丸子 <kaleidoscope_cookery:raw_meatball>","","原料"
"kaleidoscope_cookery:pot/raw_meatball_to_cooked_meatball_4","2","生丸子 <kaleidoscope_cookery:raw_meatball>","","原料"
"kaleidoscope_cookery:pot/raw_meatball_to_cooked_meatball_4","3","生丸子 <kaleidoscope_cookery:raw_meatball>","","原料"
"kaleidoscope_cookery:pot/raw_meatball_to_cooked_meatball_4","4","生丸子 <kaleidoscope_cookery:raw_meatball>","","原料"
"kaleidoscope_cookery:pot/raw_meatball_to_cooked_meatball_1","1","生丸子 <kaleidoscope_cookery:raw_meatball>","","原料"
"kaleidoscope_cookery:pot/raw_meatball_to_cooked_meatball_2","1","生丸子 <kaleidoscope_cookery:raw_meatball>","","原料"
"kaleidoscope_cookery:pot/raw_meatball_to_cooked_meatball_2","2","生丸子 <kaleidoscope_cookery:raw_meatball>","","原料"
"kaleidoscope_cookery:pot/raw_meatball_to_cooked_meatball_7","1","生丸子 <kaleidoscope_cookery:raw_meatball>","","原料"
"kaleidoscope_cookery:pot/raw_meatball_to_cooked_meatball_7","2","生丸子 <kaleidoscope_cookery:raw_meatball>","","原料"
"kaleidoscope_cookery:pot/raw_meatball_to_cooked_meatball_7","3","生丸子 <kaleidoscope_cookery:raw_meatball>","","原料"
"kaleidoscope_cookery:pot/raw_meatball_to_cooked_meatball_7","4","生丸子 <kaleidoscope_cookery:raw_meatball>","","原料"
"kaleidoscope_cookery:pot/raw_meatball_to_cooked_meatball_7","5","生丸子 <kaleidoscope_cookery:raw_meatball>","","原料"
"kaleidoscope_cookery:pot/raw_meatball_to_cooked_meatball_7","6","生丸子 <kaleidoscope_cookery:raw_meatball>","","原料"
"kaleidoscope_cookery:pot/raw_meatball_to_cooked_meatball_7","7","生丸子 <kaleidoscope_cookery:raw_meatball>","","原料"
"kaleidoscope_cookery:pot/raw_meatball_to_cooked_meatball_8","1","生丸子 <kaleidoscope_cookery:raw_meatball>","","原料"
"kaleidoscope_cookery:pot/raw_meatball_to_cooked_meatball_8","2","生丸子 <kaleidoscope_cookery:raw_meatball>","","原料"
"kaleidoscope_cookery:pot/raw_meatball_to_cooked_meatball_8","3","生丸子 <kaleidoscope_cookery:raw_meatball>","","原料"
"kaleidoscope_cookery:pot/raw_meatball_to_cooked_meatball_8","4","生丸子 <kaleidoscope_cookery:raw_meatball>","","原料"
"kaleidoscope_cookery:pot/raw_meatball_to_cooked_meatball_8","5","生丸子 <kaleidoscope_cookery:raw_meatball>","","原料"
"kaleidoscope_cookery:pot/raw_meatball_to_cooked_meatball_8","6","生丸子 <kaleidoscope_cookery:raw_meatball>","","原料"
"kaleidoscope_cookery:pot/raw_meatball_to_cooked_meatball_8","7","生丸子 <kaleidoscope_cookery:raw_meatball>","","原料"
"kaleidoscope_cookery:pot/raw_meatball_to_cooked_meatball_8","8","生丸子 <kaleidoscope_cookery:raw_meatball>","","原料"
"kaleidoscope_cookery:pot/raw_meatball_to_cooked_meatball_5","1","生丸子 <kaleidoscope_cookery:raw_meatball>","","原料"
"kaleidoscope_cookery:pot/raw_meatball_to_cooked_meatball_5","2","生丸子 <kaleidoscope_cookery:raw_meatball>","","原料"
"kaleidoscope_cookery:pot/raw_meatball_to_cooked_meatball_5","3","生丸子 <kaleidoscope_cookery:raw_meatball>","","原料"
"kaleidoscope_cookery:pot/raw_meatball_to_cooked_meatball_5","4","生丸子 <kaleidoscope_cookery:raw_meatball>","","原料"
"kaleidoscope_cookery:pot/raw_meatball_to_cooked_meatball_5","5","生丸子 <kaleidoscope_cookery:raw_meatball>","","原料"
"kaleidoscope_cookery:pot/raw_meatball_to_cooked_meatball_6","1","生丸子 <kaleidoscope_cookery:raw_meatball>","","原料"
"kaleidoscope_cookery:pot/raw_meatball_to_cooked_meatball_6","2","生丸子 <kaleidoscope_cookery:raw_meatball>","","原料"
"kaleidoscope_cookery:pot/raw_meatball_to_cooked_meatball_6","3","生丸子 <kaleidoscope_cookery:raw_meatball>","","原料"
"kaleidoscope_cookery:pot/raw_meatball_to_cooked_meatball_6","4","生丸子 <kaleidoscope_cookery:raw_meatball>","","原料"
"kaleidoscope_cookery:pot/raw_meatball_to_cooked_meatball_6","5","生丸子 <kaleidoscope_cookery:raw_meatball>","","原料"
"kaleidoscope_cookery:pot/raw_meatball_to_cooked_meatball_6","6","生丸子 <kaleidoscope_cookery:raw_meatball>","","原料"
"kaleidoscope_cookery:pot/raw_meatball_to_cooked_meatball_9","1","生丸子 <kaleidoscope_cookery:raw_meatball>","","原料"
"kaleidoscope_cookery:pot/raw_meatball_to_cooked_meatball_9","2","生丸子 <kaleidoscope_cookery:raw_meatball>","","原料"
"kaleidoscope_cookery:pot/raw_meatball_to_cooked_meatball_9","3","生丸子 <kaleidoscope_cookery:raw_meatball>","","原料"
"kaleidoscope_cookery:pot/raw_meatball_to_cooked_meatball_9","4","生丸子 <kaleidoscope_cookery:raw_meatball>","","原料"
"kaleidoscope_cookery:pot/raw_meatball_to_cooked_meatball_9","5","生丸子 <kaleidoscope_cookery:raw_meatball>","","原料"
"kaleidoscope_cookery:pot/raw_meatball_to_cooked_meatball_9","6","生丸子 <kaleidoscope_cookery:raw_meatball>","","原料"
"kaleidoscope_cookery:pot/raw_meatball_to_cooked_meatball_9","7","生丸子 <kaleidoscope_cookery:raw_meatball>","","原料"
"kaleidoscope_cookery:pot/raw_meatball_to_cooked_meatball_9","8","生丸子 <kaleidoscope_cookery:raw_meatball>","","原料"
"kaleidoscope_cookery:pot/raw_meatball_to_cooked_meatball_9","9","生丸子 <kaleidoscope_cookery:raw_meatball>","","原料"
"farmersdelight:light_gray_canvas_sign","1","#farmersdelight:canvas_signs","","原料"
"farmersdelight:light_gray_canvas_sign","2","#c:dyes/light_gray","","原料"
"kaleidoscope_cookery:chorus_fruit_platter","1","紫颂果 <minecraft:chorus_fruit>","","原料"
"kaleidoscope_cookery:chorus_fruit_platter","2","紫颂果 <minecraft:chorus_fruit>","","原料"
"kaleidoscope_cookery:chorus_fruit_platter","3","紫颂果 <minecraft:chorus_fruit>","","原料"
"kaleidoscope_cookery:chorus_fruit_platter","4","紫颂果 <minecraft:chorus_fruit>","","原料"
"kaleidoscope_cookery:chorus_fruit_platter","5","紫颂果 <minecraft:chorus_fruit>","","原料"
"kaleidoscope_cookery:chorus_fruit_platter","6","碗 <minecraft:bowl>","","原料"
"kaleidoscope_cookery:pot/mutton_to_cooked_mutton_1","1","生羊肉 <minecraft:mutton>","","原料"
"kaleidoscope_cookery:pot/mutton_to_cooked_mutton_3","1","生羊肉 <minecraft:mutton>","","原料"
"kaleidoscope_cookery:pot/mutton_to_cooked_mutton_3","2","生羊肉 <minecraft:mutton>","","原料"
"kaleidoscope_cookery:pot/mutton_to_cooked_mutton_3","3","生羊肉 <minecraft:mutton>","","原料"
"kaleidoscope_cookery:pot/mutton_to_cooked_mutton_2","1","生羊肉 <minecraft:mutton>","","原料"
"kaleidoscope_cookery:pot/mutton_to_cooked_mutton_2","2","生羊肉 <minecraft:mutton>","","原料"
"kaleidoscope_cookery:pot/mutton_to_cooked_mutton_5","1","生羊肉 <minecraft:mutton>","","原料"
"kaleidoscope_cookery:pot/mutton_to_cooked_mutton_5","2","生羊肉 <minecraft:mutton>","","原料"
"kaleidoscope_cookery:pot/mutton_to_cooked_mutton_5","3","生羊肉 <minecraft:mutton>","","原料"
"kaleidoscope_cookery:pot/mutton_to_cooked_mutton_5","4","生羊肉 <minecraft:mutton>","","原料"
"kaleidoscope_cookery:pot/mutton_to_cooked_mutton_5","5","生羊肉 <minecraft:mutton>","","原料"
"kaleidoscope_cookery:pot/mutton_to_cooked_mutton_4","1","生羊肉 <minecraft:mutton>","","原料"
"kaleidoscope_cookery:pot/mutton_to_cooked_mutton_4","2","生羊肉 <minecraft:mutton>","","原料"
"kaleidoscope_cookery:pot/mutton_to_cooked_mutton_4","3","生羊肉 <minecraft:mutton>","","原料"
"kaleidoscope_cookery:pot/mutton_to_cooked_mutton_4","4","生羊肉 <minecraft:mutton>","","原料"
"kaleidoscope_cookery:pot/mutton_to_cooked_mutton_7","1","生羊肉 <minecraft:mutton>","","原料"
"kaleidoscope_cookery:pot/mutton_to_cooked_mutton_7","2","生羊肉 <minecraft:mutton>","","原料"
"kaleidoscope_cookery:pot/mutton_to_cooked_mutton_7","3","生羊肉 <minecraft:mutton>","","原料"
"kaleidoscope_cookery:pot/mutton_to_cooked_mutton_7","4","生羊肉 <minecraft:mutton>","","原料"
"kaleidoscope_cookery:pot/mutton_to_cooked_mutton_7","5","生羊肉 <minecraft:mutton>","","原料"
"kaleidoscope_cookery:pot/mutton_to_cooked_mutton_7","6","生羊肉 <minecraft:mutton>","","原料"
"kaleidoscope_cookery:pot/mutton_to_cooked_mutton_7","7","生羊肉 <minecraft:mutton>","","原料"
"kaleidoscope_cookery:pot/mutton_to_cooked_mutton_6","1","生羊肉 <minecraft:mutton>","","原料"
"kaleidoscope_cookery:pot/mutton_to_cooked_mutton_6","2","生羊肉 <minecraft:mutton>","","原料"
"kaleidoscope_cookery:pot/mutton_to_cooked_mutton_6","3","生羊肉 <minecraft:mutton>","","原料"
"kaleidoscope_cookery:pot/mutton_to_cooked_mutton_6","4","生羊肉 <minecraft:mutton>","","原料"
"kaleidoscope_cookery:pot/mutton_to_cooked_mutton_6","5","生羊肉 <minecraft:mutton>","","原料"
"kaleidoscope_cookery:pot/mutton_to_cooked_mutton_6","6","生羊肉 <minecraft:mutton>","","原料"
"kaleidoscope_cookery:pot/mutton_to_cooked_mutton_9","1","生羊肉 <minecraft:mutton>","","原料"
"kaleidoscope_cookery:pot/mutton_to_cooked_mutton_9","2","生羊肉 <minecraft:mutton>","","原料"
"kaleidoscope_cookery:pot/mutton_to_cooked_mutton_9","3","生羊肉 <minecraft:mutton>","","原料"
